slice fieldpos lbda x y rmsx_um rmsy_um
60.000000 0.000000 0.350000 14.917627 -2.844775 15.926395 11.212024
60.000000 0.000000 0.400000 14.885737 -4.264545 12.594643 8.978039
60.000000 0.000000 0.500000 14.853634 -5.882030 8.761489 6.489710
60.000000 0.000000 0.700000 14.828685 -7.330557 5.331928 4.456379
60.000000 0.000000 1.000000 14.813569 -8.328532 3.065837 3.379426
60.000000 0.000000 1.200000 14.806855 -8.811530 2.117156 3.062126
60.000000 0.000000 1.400000 14.800794 -9.273911 1.563295 2.944360
60.000000 0.000000 1.600000 14.794882 -9.753648 1.766957 3.037423
60.000000 0.000000 1.700200 14.791920 -10.006416 2.152985 3.169682
60.000000 0.500000 0.350000 14.658278 -2.855929 16.331437 11.104167
60.000000 0.500000 0.400000 14.626865 -4.274881 13.038794 8.817070
60.000000 0.500000 0.500000 14.595237 -5.891433 9.240652 6.215601
60.000000 0.500000 0.700000 14.570652 -7.339127 5.812966 3.979611
60.000000 0.500000 1.000000 14.555753 -8.336531 3.473801 2.660043
60.000000 0.500000 1.200000 14.549136 -8.819255 2.390928 2.212907
60.000000 0.500000 1.400000 14.543160 -9.281373 1.492041 2.018810
60.000000 0.500000 1.600000 14.537331 -9.760840 1.147345 2.128645
60.000000 0.500000 1.700200 14.534411 -10.013465 1.399870 2.303525
60.000000 1.000000 0.350000 14.398705 -2.866083 16.545834 11.059056
60.000000 1.000000 0.400000 14.367662 -4.284279 13.299091 8.746478
60.000000 1.000000 0.500000 14.336384 -5.899966 9.550539 6.079424
60.000000 1.000000 0.700000 14.312049 -7.346882 6.156901 3.707189
60.000000 1.000000 1.000000 14.297289 -8.343752 3.816208 2.173279
60.000000 1.000000 1.200000 14.290727 -8.826216 2.701113 1.560836
60.000000 1.000000 1.400000 14.284800 -9.288088 1.687279 1.234740
60.000000 1.000000 1.600000 14.279015 -9.767299 0.926483 1.379087
60.000000 1.000000 1.700200 14.276115 -10.019790 0.948068 1.625609
61.000000 -1.000000 0.350000 14.269980 -2.842724 14.325696 11.259602
61.000000 -1.000000 0.400000 14.239434 -4.261981 11.011259 9.240792
61.000000 -1.000000 0.500000 14.208656 -5.878937 7.253675 7.092382
61.000000 -1.000000 0.700000 14.184711 -7.327034 4.083552 5.507324
61.000000 -1.000000 1.000000 14.170186 -8.324734 2.542814 4.801793
61.000000 -1.000000 1.200000 14.163730 -8.807604 2.428253 4.632496
61.000000 -1.000000 1.400000 14.157898 -9.269866 2.840117 4.594551
61.000000 -1.000000 1.600000 14.152205 -9.749483 3.627331 4.686740
61.000000 -1.000000 1.700200 14.149352 -10.002189 4.124880 4.786963
61.000000 -0.500000 0.350000 14.011980 -2.855264 15.043135 11.067038
61.000000 -0.500000 0.400000 13.982160 -4.273634 11.745160 8.948141
61.000000 -0.500000 0.500000 13.952147 -5.889592 7.967311 6.622537
61.000000 -0.500000 0.700000 13.928830 -7.336808 4.641726 4.795440
61.000000 -0.500000 1.000000 13.914708 -8.333910 2.607989 3.898426
61.000000 -0.500000 1.200000 13.908438 -8.816495 1.980462 3.657333
61.000000 -0.500000 1.400000 13.902778 -9.278484 1.952470 3.581944
61.000000 -0.500000 1.600000 13.897258 -9.757821 2.543299 3.674700
61.000000 -0.500000 1.700200 13.894494 -10.010380 3.002424 3.790149
61.000000 0.000000 0.350000 13.753749 -2.866639 15.589955 10.937026
61.000000 0.000000 0.400000 13.724522 -4.284191 12.321809 8.744021
61.000000 0.000000 0.500000 13.695119 -5.899220 8.558907 6.274736
61.000000 0.000000 0.700000 13.672289 -7.345613 5.185794 4.218415
61.000000 0.000000 1.000000 13.658470 -8.342154 2.946660 3.094060
61.000000 0.000000 1.200000 13.652338 -8.824469 2.001650 2.751773
61.000000 0.000000 1.400000 13.646804 -9.286202 1.450627 2.621455
61.000000 0.000000 1.600000 13.641410 -9.765274 1.681503 2.720949
61.000000 0.000000 1.700200 13.638709 -10.017694 2.079734 2.863341
61.000000 0.500000 0.350000 13.495316 -2.876936 15.953905 10.867448
61.000000 0.500000 0.400000 13.466567 -4.293733 12.724185 8.627758
61.000000 0.500000 0.500000 13.437640 -5.907901 8.996778 6.057880
61.000000 0.500000 0.700000 13.415175 -7.353526 5.629861 3.815351
61.000000 0.500000 1.000000 13.401574 -8.349541 3.329228 2.449026
61.000000 0.500000 1.200000 13.395537 -8.831602 2.263500 1.963372
61.000000 0.500000 1.400000 13.390089 -9.293093 1.384836 1.741781
61.000000 0.500000 1.600000 13.384778 -9.771915 1.101105 1.859269
61.000000 0.500000 1.700200 13.382118 -10.024204 1.388020 2.049925
61.000000 1.000000 0.350000 13.236661 -2.886229 16.128991 10.850011
61.000000 1.000000 0.400000 13.208293 -4.302329 12.943685 8.590153
61.000000 1.000000 0.500000 13.179728 -5.915699 9.264676 5.966948
61.000000 1.000000 0.700000 13.157525 -7.360607 5.932536 3.611788
61.000000 1.000000 1.000000 13.144069 -8.356129 3.634668 2.056913
61.000000 1.000000 1.200000 13.138092 -8.837953 2.542369 1.407767
61.000000 1.000000 1.400000 13.132695 -9.299217 1.558716 1.035429
61.000000 1.000000 1.600000 13.127431 -9.777804 0.887185 1.190882
61.000000 1.000000 1.700200 13.124793 -10.029969 0.987779 1.459302
62.000000 -1.000000 0.350000 13.108429 -2.864484 14.080891 10.927617
62.000000 -1.000000 0.400000 13.080519 -4.281563 10.825539 8.934636
62.000000 -1.000000 0.500000 13.052415 -5.896105 7.125785 6.785477
62.000000 -1.000000 0.700000 13.030568 -7.342102 3.977173 5.168902
62.000000 -1.000000 1.000000 13.017328 -8.338390 2.394418 4.434628
62.000000 -1.000000 1.200000 13.011447 -8.820587 2.250468 4.256976
62.000000 -1.000000 1.400000 13.006137 -9.282211 2.653942 4.218210
62.000000 -1.000000 1.600000 13.000956 -9.761172 3.440696 4.317817
62.000000 -1.000000 1.700200 12.998361 -10.013535 3.936971 4.424882
62.000000 -0.500000 0.350000 12.851232 -2.876140 14.759913 10.785802
62.000000 -0.500000 0.400000 12.824029 -4.292407 11.522261 8.698964
62.000000 -0.500000 0.500000 12.796668 -5.906033 7.808569 6.380340
62.000000 -0.500000 0.700000 12.775429 -7.351222 4.526660 4.521310
62.000000 -0.500000 1.000000 12.762577 -8.346961 2.493947 3.581879
62.000000 -0.500000 1.200000 12.756875 -8.828895 1.848495 3.323214
62.000000 -0.500000 1.400000 12.751730 -9.290269 1.813310 3.240749
62.000000 -0.500000 1.600000 12.746716 -9.768973 2.414720 3.339474
62.000000 -0.500000 1.700200 12.744206 -10.021201 2.877366 3.462771
62.000000 0.000000 0.350000 12.593831 -2.886644 15.266426 10.698420
62.000000 0.000000 0.400000 12.567212 -4.302159 12.058359 8.544233
62.000000 0.000000 0.500000 12.540451 -5.914935 8.361800 6.093319
62.000000 0.000000 0.700000 12.519690 -7.359369 5.042101 4.014486
62.000000 0.000000 1.000000 12.507135 -8.354594 2.828711 2.838942
62.000000 0.000000 1.200000 12.501566 -8.836281 1.887526 2.466536
62.000000 0.000000 1.400000 12.496545 -9.297419 1.341853 2.319009
62.000000 0.000000 1.600000 12.491652 -9.775881 1.606252 2.423811
62.000000 0.000000 1.700200 12.489204 -10.027981 2.017803 2.576997
62.000000 0.500000 0.350000 12.336240 -2.896072 15.591178 10.661352
62.000000 0.500000 0.400000 12.310102 -4.310896 12.420279 8.466658
62.000000 0.500000 0.500000 12.283818 -5.922883 8.758939 5.927866
62.000000 0.500000 0.700000 12.263423 -7.366614 5.448751 3.682009
62.000000 0.500000 1.000000 12.251086 -8.361357 3.184157 2.271560
62.000000 0.500000 1.200000 12.245614 -8.842813 2.134778 1.743667
62.000000 0.500000 1.400000 12.240678 -9.303730 1.277785 1.487086
62.000000 0.500000 1.600000 12.235868 -9.781963 1.065771 1.611612
62.000000 0.500000 1.700200 12.233461 -10.033943 1.387880 1.819835
62.000000 1.000000 0.350000 12.078432 -2.904492 15.730850 10.665606
62.000000 1.000000 0.400000 12.052686 -4.318679 12.602342 8.455591
62.000000 1.000000 0.500000 12.026778 -5.929936 8.987579 5.875113
62.000000 1.000000 0.700000 12.006655 -7.373012 5.712267 3.540623
62.000000 1.000000 1.000000 11.994470 -8.367305 3.454235 1.974676
62.000000 1.000000 1.200000 11.989062 -8.848543 2.383747 1.296463
62.000000 1.000000 1.400000 11.984180 -9.309253 1.431638 0.877344
62.000000 1.000000 1.600000 11.979421 -9.787271 0.864305 1.041515
62.000000 1.000000 1.700200 11.977037 -10.039139 1.041069 1.329749
63.000000 -1.000000 0.350000 11.950641 -2.884430 13.855434 10.640640
63.000000 -1.000000 0.400000 11.925317 -4.299513 10.656353 8.670515
63.000000 -1.000000 0.500000 11.899832 -5.911842 7.011866 6.517450
63.000000 -1.000000 0.700000 11.880037 -7.355914 3.884173 4.864235
63.000000 -1.000000 1.000000 11.868050 -8.350906 2.257392 4.094544
63.000000 -1.000000 1.200000 11.862728 -8.832485 2.079499 3.905156
63.000000 -1.000000 1.400000 11.857926 -9.293523 2.472922 3.863232
63.000000 -1.000000 1.600000 11.853243 -9.771883 3.259506 3.969172
63.000000 -1.000000 1.700200 11.850898 -10.023931 3.754760 4.082972
63.000000 -0.500000 0.350000 11.694173 -2.895195 14.493166 10.544704
63.000000 -0.500000 0.400000 11.669539 -4.309538 11.312430 8.487481
63.000000 -0.500000 0.500000 11.644775 -5.921034 7.659288 6.174377
63.000000 -0.500000 0.700000 11.625568 -7.364369 4.418716 4.281508
63.000000 -0.500000 1.000000 11.613955 -8.358862 2.386408 3.293864
63.000000 -0.500000 1.200000 11.608805 -8.840202 1.721849 3.013189
63.000000 -0.500000 1.400000 11.604161 -9.301012 1.679454 2.920231
63.000000 -0.500000 1.600000 11.599638 -9.779137 2.293613 3.023684
63.000000 -0.500000 1.700200 11.597374 -10.031063 2.760399 3.154982
63.000000 0.000000 0.350000 11.437527 -2.904817 14.958922 10.494291
63.000000 0.000000 0.400000 11.413470 -4.318478 11.806972 8.376519
63.000000 0.000000 0.500000 11.389297 -5.929200 8.172304 5.943347
63.000000 0.000000 0.700000 11.370558 -7.371850 4.902325 3.843519
63.000000 0.000000 1.000000 11.359235 -8.365875 2.712572 2.614660
63.000000 0.000000 1.200000 11.354217 -8.846990 1.774392 2.206995
63.000000 0.000000 1.400000 11.349693 -9.307587 1.235334 2.036796
63.000000 0.000000 1.600000 11.345287 -9.785491 1.539177 2.145685
63.000000 0.000000 1.700200 11.343084 -10.037301 1.964953 2.310544
63.000000 0.500000 0.350000 11.180707 -2.913367 15.246079 10.483739
63.000000 0.500000 0.400000 11.157132 -4.326400 12.129524 8.331337
63.000000 0.500000 0.500000 11.133438 -5.936407 8.529129 5.822876
63.000000 0.500000 0.700000 11.115067 -7.378418 5.271129 3.577183
63.000000 0.500000 1.000000 11.103964 -8.372007 3.039504 2.127602
63.000000 0.500000 1.200000 11.099041 -8.852912 2.005140 1.555687
63.000000 0.500000 1.400000 11.094603 -9.313308 1.170608 1.255835
63.000000 0.500000 1.600000 11.090281 -9.791005 1.040519 1.386681
63.000000 0.500000 1.700200 11.088118 -10.042706 1.397414 1.614448
63.000000 1.000000 0.350000 10.923675 -2.920903 15.353467 10.503757
63.000000 1.000000 0.400000 10.900504 -4.333359 12.276806 8.340460
63.000000 1.000000 0.500000 10.877199 -5.942705 8.720631 5.801225
63.000000 1.000000 0.700000 10.859112 -7.384124 5.497117 3.490444
63.000000 1.000000 1.000000 10.848168 -8.377305 3.275598 1.923656
63.000000 1.000000 1.200000 10.843313 -8.858013 2.225750 1.227648
63.000000 1.000000 1.400000 10.838933 -9.318222 1.306859 0.769999
63.000000 1.000000 1.600000 10.834665 -9.795726 0.859064 0.937191
63.000000 1.000000 1.700200 10.832528 -10.047325 1.105634 1.239346
64.000000 -1.000000 0.350000 10.796273 -2.902586 13.651481 10.397413
64.000000 -1.000000 0.400000 10.773491 -4.315854 10.505419 8.447169
64.000000 -1.000000 0.500000 10.750577 -5.926170 6.913099 6.287562
64.000000 -1.000000 0.700000 10.732790 -7.368489 3.805245 4.593521
64.000000 -1.000000 1.000000 10.722028 -8.362303 2.132209 3.781820
64.000000 -1.000000 1.200000 10.717253 -8.843320 1.914693 3.576985
64.000000 -1.000000 1.400000 10.712945 -9.303825 2.295790 3.529262
64.000000 -1.000000 1.600000 10.708746 -9.781637 3.082577 3.640335
64.000000 -1.000000 1.700200 10.706644 -10.033399 3.577149 3.760774
64.000000 -0.500000 0.350000 10.540462 -2.912454 14.245704 10.341910
64.000000 -0.500000 0.400000 10.518352 -4.325054 11.118056 8.311706
64.000000 -0.500000 0.500000 10.496138 -5.934618 7.521331 6.002948
64.000000 -0.500000 0.700000 10.478920 -7.376273 4.319138 4.075537
64.000000 -0.500000 1.000000 10.468517 -8.369635 2.285813 3.034804
64.000000 -0.500000 1.200000 10.463907 -8.850436 1.599935 2.727420
64.000000 -0.500000 1.400000 10.459752 -9.310736 1.549257 2.620053
64.000000 -0.500000 1.600000 10.455705 -9.788336 2.178295 2.726874
64.000000 -0.500000 1.700200 10.453681 -10.039987 2.649861 2.866414
64.000000 0.000000 0.350000 10.284499 -2.921186 14.670438 10.322491
64.000000 0.000000 0.400000 10.262959 -4.333173 11.570261 8.238471
64.000000 0.000000 0.500000 10.241326 -5.942041 7.992576 5.822348
64.000000 0.000000 0.700000 10.224569 -7.383079 4.768114 3.703879
64.000000 0.000000 1.000000 10.214450 -8.376020 2.599225 2.421602
64.000000 0.000000 1.200000 10.209968 -8.856619 1.662418 1.973915
64.000000 0.000000 1.400000 10.205929 -9.316726 1.130039 1.774683
64.000000 0.000000 1.600000 10.201997 -9.794128 1.478875 1.886322
64.000000 0.000000 1.700200 10.200032 -10.045675 1.919503 2.064010
64.000000 0.500000 0.350000 10.028377 -2.928848 14.921298 10.332436
64.000000 0.500000 0.400000 10.007321 -4.340271 11.854281 8.219339
64.000000 0.500000 0.500000 9.986171 -5.948497 8.309331 5.740144
64.000000 0.500000 0.700000 9.969783 -7.388962 5.098594 3.498087
64.000000 0.500000 1.000000 9.959884 -8.381512 2.896448 2.016423
64.000000 0.500000 1.200000 9.955499 -8.861922 1.875350 1.401630
64.000000 0.500000 1.400000 9.951546 -9.321850 1.063686 1.050315
64.000000 0.500000 1.600000 9.947698 -9.799066 1.025199 1.186439
64.000000 0.500000 1.700200 9.945774 -10.050515 1.415278 1.435579
64.000000 1.000000 0.350000 9.772051 -2.935491 14.998757 10.362542
64.000000 1.000000 0.400000 9.751412 -4.346397 11.968729 8.242625
64.000000 1.000000 0.500000 9.730664 -5.954031 8.465192 5.742817
64.000000 1.000000 0.700000 9.714571 -7.393967 5.288178 3.458136
64.000000 1.000000 1.000000 9.704840 -8.386152 3.099641 1.900173
64.000000 1.000000 1.200000 9.700525 -8.866387 2.069209 1.199513
64.000000 1.000000 1.400000 9.696635 -9.326147 1.186008 0.721843
64.000000 1.000000 1.600000 9.692844 -9.803190 0.872577 0.882883
64.000000 1.000000 1.700200 9.690948 -10.054549 1.180045 1.189056
65.000000 -1.000000 0.350000 9.644988 -2.918976 13.471036 10.196175
65.000000 -1.000000 0.400000 9.624709 -4.330608 10.374348 8.262831
65.000000 -1.000000 0.500000 9.604321 -5.939109 6.830651 6.094555
65.000000 -1.000000 0.700000 9.588506 -7.379849 3.741245 4.356647
65.000000 -1.000000 1.000000 9.578942 -8.372599 2.019982 3.496711
65.000000 -1.000000 1.200000 9.574701 -8.853109 1.756021 3.272422
65.000000 -1.000000 1.400000 9.570876 -9.313133 2.121693 3.215920
65.000000 -1.000000 1.600000 9.567149 -9.790452 2.909100 3.330802
65.000000 -1.000000 1.700200 9.565285 -10.041955 3.403396 3.457805
65.000000 -0.500000 0.350000 9.389762 -2.927939 14.020189 10.175233
65.000000 -0.500000 0.400000 9.370137 -4.338976 10.941426 8.169283
65.000000 -0.500000 0.500000 9.350429 -5.946806 7.396553 5.863876
65.000000 -0.500000 0.700000 9.335163 -7.386953 4.229337 3.902391
65.000000 -0.500000 1.000000 9.325946 -8.379301 2.193111 2.805016
65.000000 -0.500000 1.200000 9.321863 -8.859618 1.482838 2.466117
65.000000 -0.500000 1.400000 9.318184 -9.319459 1.421566 2.339869
65.000000 -0.500000 1.600000 9.314603 -9.796588 2.067549 2.448565
65.000000 -0.500000 1.700200 9.312812 -10.047993 2.544522 2.596711
65.000000 0.000000 0.350000 9.134409 -2.935775 14.403819 10.180703
65.000000 0.000000 0.400000 9.115348 -4.346266 11.350738 8.127505
65.000000 0.000000 0.500000 9.096213 -5.953478 7.824750 5.727581
65.000000 0.000000 0.700000 9.081399 -7.393076 4.641229 3.593386
65.000000 0.000000 1.000000 9.072459 -8.385050 2.490007 2.259808
65.000000 0.000000 1.200000 9.068501 -8.865187 1.552318 1.768280
65.000000 0.000000 1.400000 9.064936 -9.324857 1.025534 1.532732
65.000000 0.000000 1.600000 9.061467 -9.801810 1.424524 1.645631
65.000000 0.000000 1.700200 9.059733 -10.053122 1.880287 1.837636
65.000000 0.500000 0.350000 8.878913 -2.942541 14.619379 10.205293
65.000000 0.500000 0.400000 8.860339 -4.352533 11.596814 8.128249
65.000000 0.500000 0.500000 8.841690 -5.959176 8.101501 5.676922
65.000000 0.500000 0.700000 8.827247 -7.398267 4.932826 3.441691
65.000000 0.500000 1.000000 8.818529 -8.389894 2.756411 1.936429
65.000000 0.500000 1.200000 8.814668 -8.869865 1.746567 1.283587
65.000000 0.500000 1.400000 8.811190 -9.329376 0.958136 0.874801
65.000000 0.500000 1.600000 8.807804 -9.806164 1.020125 1.014309
65.000000 0.500000 1.700200 8.806112 -10.057391 1.440664 1.285737
65.000000 1.000000 0.350000 8.623223 -2.948281 14.668507 10.240236
65.000000 1.000000 0.400000 8.605078 -4.357817 11.679683 8.160178
65.000000 1.000000 0.500000 8.586844 -5.963939 8.222612 5.697687
65.000000 1.000000 0.700000 8.572709 -7.402563 5.086628 3.440833
65.000000 1.000000 1.000000 8.564167 -8.393870 2.927470 1.900130
65.000000 1.000000 1.200000 8.560381 -8.873687 1.915340 1.207437
65.000000 1.000000 1.400000 8.556968 -9.333050 1.071775 0.733003
65.000000 1.000000 1.600000 8.553645 -9.809686 0.905375 0.878779
65.000000 1.000000 1.700200 8.551982 -10.060832 1.263447 1.177408
66.000000 -1.000000 0.350000 8.496451 -2.933617 13.315991 10.034697
66.000000 -1.000000 0.400000 8.478641 -4.343792 10.264682 8.115245
66.000000 -1.000000 0.500000 8.460741 -5.950677 6.765688 5.936631
66.000000 -1.000000 0.700000 8.446863 -7.390008 3.693158 4.153081
66.000000 -1.000000 1.000000 8.438475 -8.381811 1.922445 3.239394
66.000000 -1.000000 1.200000 8.434756 -8.861870 1.604173 2.991418
66.000000 -1.000000 1.400000 8.431404 -9.321465 1.950154 2.922799
66.000000 -1.000000 1.600000 8.428139 -9.798343 2.738568 3.040035
66.000000 -1.000000 1.700200 8.426506 -10.049617 3.233035 3.173561
66.000000 -0.500000 0.350000 8.241737 -2.941671 13.819139 10.042197
66.000000 -0.500000 0.400000 8.224564 -4.351322 10.784733 8.057549
66.000000 -0.500000 0.500000 8.207324 -5.957617 7.286789 5.754573
66.000000 -0.500000 0.700000 8.193977 -7.396427 4.150859 3.760498
66.000000 -0.500000 1.000000 8.185922 -8.387875 2.109727 2.604611
66.000000 -0.500000 1.200000 8.182356 -8.867764 1.371382 2.229536
66.000000 -0.500000 1.400000 8.179143 -9.327198 1.295712 2.079343
66.000000 -0.500000 1.600000 8.176017 -9.803909 1.960569 2.188278
66.000000 -0.500000 1.700200 8.174455 -10.055096 2.443521 2.345549
66.000000 0.000000 0.350000 7.986923 -2.948604 14.161743 10.066517
66.000000 0.000000 0.400000 7.970306 -4.357778 11.150796 8.040950
66.000000 0.000000 0.500000 7.953631 -5.963531 7.670916 5.656141
66.000000 0.000000 0.700000 7.940728 -7.401861 4.523521 3.509386
66.000000 0.000000 1.000000 7.932946 -8.392981 2.386587 2.128786
66.000000 0.000000 1.200000 7.929501 -8.872713 1.445374 1.591259
66.000000 0.000000 1.400000 7.926399 -9.331997 0.922006 1.311357
66.000000 0.000000 1.600000 7.923382 -9.808554 1.375803 1.423817
66.000000 0.000000 1.700200 7.921875 -10.059659 1.846564 1.631984
66.000000 0.500000 0.350000 7.731981 -2.954467 14.342690 10.100240
66.000000 0.500000 0.400000 7.715856 -4.363207 11.359261 8.055760
66.000000 0.500000 0.500000 7.699669 -5.968465 7.907544 5.630569
66.000000 0.500000 0.700000 7.687140 -7.406353 4.775560 3.404884
66.000000 0.500000 1.000000 7.679581 -8.397172 2.621045 1.885132
66.000000 0.500000 1.200000 7.676234 -8.876759 1.620362 1.202800
66.000000 0.500000 1.400000 7.673220 -9.335905 0.855970 0.736539
66.000000 0.500000 1.600000 7.670287 -9.812319 1.025822 0.875694
66.000000 0.500000 1.700200 7.668822 -10.063349 1.473119 1.167979
66.000000 1.000000 0.350000 7.476858 -2.959297 14.364353 10.135337
66.000000 1.000000 0.400000 7.461173 -4.367642 11.411136 8.091468
66.000000 1.000000 0.500000 7.445416 -5.972449 7.994200 5.663940
66.000000 1.000000 0.700000 7.433207 -7.409935 4.893698 3.436018
66.000000 1.000000 1.000000 7.425832 -8.400478 2.760401 1.919437
66.000000 1.000000 1.200000 7.422565 -8.879931 1.765794 1.244908
66.000000 1.000000 1.400000 7.419620 -9.338950 0.968209 0.792461
66.000000 1.000000 1.600000 7.416753 -9.815233 0.957115 0.918576
66.000000 1.000000 1.700200 7.415319 -10.066194 1.355303 1.200312
67.000000 -1.000000 0.350000 7.350331 -2.946526 13.188035 9.910353
67.000000 -1.000000 0.400000 7.334959 -4.355422 10.177800 8.001748
67.000000 -1.000000 0.500000 7.319513 -5.960888 6.719268 5.811500
67.000000 -1.000000 0.700000 7.307543 -7.398983 3.661956 3.981815
67.000000 -1.000000 1.000000 7.300311 -8.389953 1.841829 3.009935
67.000000 -1.000000 1.200000 7.297106 -8.869615 1.460709 2.733928
67.000000 -1.000000 1.400000 7.294218 -9.328834 1.781125 2.649474
67.000000 -1.000000 1.600000 7.291405 -9.805325 2.570805 2.767477
67.000000 -1.000000 1.700200 7.289999 -10.056396 3.065902 2.907531
67.000000 -0.500000 0.350000 7.096058 -2.953666 13.644852 9.940124
67.000000 -0.500000 0.400000 7.081306 -4.362110 10.649992 7.973636
67.000000 -0.500000 0.500000 7.066501 -5.967065 7.193771 5.672142
67.000000 -0.500000 0.700000 7.055044 -7.404710 4.085272 3.647741
67.000000 -0.500000 1.000000 7.048132 -8.395373 2.037451 2.433399
67.000000 -0.500000 1.200000 7.045073 -8.874888 1.267208 2.017988
67.000000 -0.500000 1.400000 7.042318 -9.333967 1.171552 1.838189
67.000000 -0.500000 1.600000 7.039637 -9.810314 1.856971 1.945565
67.000000 -0.500000 1.700200 7.038298 -10.061310 2.346366 2.112681
67.000000 0.000000 0.350000 6.841710 -2.959693 13.946660 9.977498
67.000000 0.000000 0.400000 6.827508 -4.367727 10.972646 7.976138
67.000000 0.000000 0.500000 6.813261 -5.972217 7.533052 5.605081
67.000000 0.000000 0.700000 6.802240 -7.409449 4.416842 3.448887
67.000000 0.000000 1.000000 6.795595 -8.399831 2.290883 2.027372
67.000000 0.000000 1.200000 6.792655 -8.879210 1.343441 1.444091
67.000000 0.000000 1.400000 6.790008 -9.338161 0.820332 1.111599
67.000000 0.000000 1.600000 6.787434 -9.814376 1.332827 1.221592
67.000000 0.000000 1.700200 6.786148 -10.065302 1.817959 1.448079
67.000000 0.500000 0.350000 6.587252 -2.964647 14.093390 10.015332
67.000000 0.500000 0.400000 6.573544 -4.372311 11.143594 7.999727
67.000000 0.500000 0.500000 6.559789 -5.976380 7.729260 5.598629
67.000000 0.500000 0.700000 6.549144 -7.413237 4.628535 3.384635
67.000000 0.500000 1.000000 6.542725 -8.403363 2.492196 1.859303
67.000000 0.500000 1.200000 6.539883 -8.882619 1.498743 1.158764
67.000000 0.500000 1.400000 6.537325 -9.341452 0.760369 0.645701
67.000000 0.500000 1.600000 6.534836 -9.817546 1.042773 0.777839
67.000000 0.500000 1.700200 6.533592 -10.068408 1.512400 1.085338
67.000000 1.000000 0.350000 6.332625 -2.968560 14.087768 10.046580
67.000000 1.000000 0.400000 6.319371 -4.375892 11.164438 8.035112
67.000000 1.000000 0.500000 6.306059 -5.979581 7.781215 5.639997
67.000000 1.000000 0.700000 6.295747 -7.416099 4.710668 3.441575
67.000000 1.000000 1.000000 6.289521 -8.405993 2.599976 1.954362
67.000000 1.000000 1.200000 6.286763 -8.885137 1.622741 1.305034
67.000000 1.000000 1.400000 6.284277 -9.343864 0.880986 0.884604
67.000000 1.000000 1.600000 6.281858 -9.819847 1.026616 0.991995
67.000000 1.000000 1.700200 6.280649 -10.070651 1.455206 1.251987
68.000000 -1.000000 0.350000 6.206299 -2.957716 13.088679 9.820206
68.000000 -1.000000 0.400000 6.193338 -4.365511 10.114932 7.919360
68.000000 -1.000000 0.500000 6.180319 -5.969754 6.692343 5.716441
68.000000 -1.000000 0.700000 6.170231 -7.406784 3.648539 3.841313
68.000000 -1.000000 1.000000 6.164138 -8.397037 1.780677 2.808206
68.000000 -1.000000 1.200000 6.161439 -8.876356 1.328246 2.499892
68.000000 -1.000000 1.400000 6.159006 -9.335251 1.614988 2.395513
68.000000 -1.000000 1.600000 6.156638 -9.811408 2.405908 2.512555
68.000000 -1.000000 1.700200 6.155453 -10.062305 2.902068 2.659209
68.000000 -0.500000 0.350000 5.952395 -2.963941 13.499404 9.866221
68.000000 -0.500000 0.400000 5.940039 -4.371354 10.539036 7.914580
68.000000 -0.500000 0.500000 5.927641 -5.975166 7.119100 5.613503
68.000000 -0.500000 0.700000 5.918048 -7.411814 4.034115 3.561521
68.000000 -0.500000 1.000000 5.912263 -8.401808 1.978337 2.290764
68.000000 -0.500000 1.200000 5.909703 -8.881003 1.172858 1.831804
68.000000 -0.500000 1.400000 5.907397 -9.339779 1.049509 1.616222
68.000000 -0.500000 1.600000 5.905155 -9.815815 1.756734 1.720057
68.000000 -0.500000 1.700200 5.904035 -10.066648 2.252865 1.897983
68.000000 0.000000 0.350000 5.698441 -2.969056 13.760779 9.911265
68.000000 0.000000 0.400000 5.686629 -4.376127 10.818301 7.930481
68.000000 0.000000 0.500000 5.674780 -5.979550 7.412999 5.571523
68.000000 0.000000 0.700000 5.665617 -7.415854 4.323013 3.408726
68.000000 0.000000 1.000000 5.660094 -8.405612 2.205019 1.953652
68.000000 0.000000 1.200000 5.657651 -8.884694 1.248998 1.327819
68.000000 0.000000 1.400000 5.655451 -9.343363 0.722265 0.935571
68.000000 0.000000 1.600000 5.653313 -9.819288 1.296017 1.040546
68.000000 0.000000 1.700200 5.652244 -10.070063 1.794346 1.287567
68.000000 0.500000 0.350000 5.444395 -2.973098 13.873414 9.948802
68.000000 0.500000 0.400000 5.433080 -4.379863 10.951606 7.958216
68.000000 0.500000 0.500000 5.421728 -5.982939 7.568335 5.578892
68.000000 0.500000 0.700000 5.412945 -7.418933 4.493468 3.378132
68.000000 0.500000 1.000000 5.407648 -8.408481 2.371885 1.855284
68.000000 0.500000 1.200000 5.405304 -8.887461 1.384214 1.148691
68.000000 0.500000 1.400000 5.403194 -9.346033 0.676074 0.611275
68.000000 0.500000 1.600000 5.401142 -9.821858 1.071186 0.727684
68.000000 0.500000 1.700200 5.400116 -10.072580 1.558322 1.039750
68.000000 1.000000 0.350000 5.190195 -2.976089 13.840061 9.972949
68.000000 1.000000 0.400000 5.179346 -4.382585 10.940820 7.990002
68.000000 1.000000 0.500000 5.168452 -5.985353 7.584851 5.624602
68.000000 1.000000 0.700000 5.160014 -7.421073 4.538846 3.455809
68.000000 1.000000 1.000000 5.154920 -8.410432 2.447971 2.001767
68.000000 1.000000 1.200000 5.152664 -8.889321 1.488986 1.381780
