lbda,transmission,R,A
4057.0000000000127,0.05767966790961543,0.8948609062810067,0.04745942580937789
4058.0000000000127,0.05802029094939396,0.8951341780538524,0.0468455309967535
4059.0000000000136,0.058414905773928445,0.895347210066869,0.04623788415920253
4060.0000000000136,0.05886494223064211,0.8954988278777927,0.04563622989156522
4061.0000000000136,0.05937204076349365,0.8955876203531393,0.04504033888336692
4062.0000000000146,0.05993806467912263,0.8956119264998694,0.04445000882100794
4063.0000000000146,0.06056511423745499,0.8955698201843766,0.04386506557816842
4064.0000000000146,0.06125554274157658,0.8954590925335832,0.04328536472484028
4065.000000000014,0.06201197482936072,0.8952772317795101,0.042710793391129154
4066.000000000015,0.06283732720064202,0.8950214002707017,0.042141272528656334
4067.0000000000155,0.06373483204926357,0.8946884083305889,0.041576759620147494
4068.0000000000155,0.06470806350984545,0.8942746845933424,0.041017251896812074
4069.0000000000164,0.06576096747539714,0.893776242390912,0.040462790133690835
4070.000000000016,0.06689789519491274,0.8931886416995429,0.03991346310554433
4071.0000000000164,0.06812364112093795,0.8925069460786128,0.03936941280044924
4072.000000000016,0.0694434855470361,0.8917256739474978,0.038830840505466105
4073.0000000000164,0.07086324265564739,0.8908387434452655,0.03829801389908713
4074.000000000017,0.0723893146895963,0.8898394100011257,0.03777127530927804
4075.0000000000173,0.07402875306757943,0.8887201956078716,0.037251051324548826
4076.0000000000177,0.07578932738742974,0.8874728086330358,0.03673786397953435
4077.0000000000173,0.07767960340344449,0.8860880528194212,0.03623234377713446
4078.0000000000177,0.07970903122838816,0.8845557239138998,0.03573524485771204
4079.0000000000173,0.08188804520010201,0.8828644921161524,0.035247462683745734
4080.000000000018,0.0842281770705327,0.8810017682517787,0.03477005467768862
4081.000000000018,0.08674218442493455,0.8789535512411849,0.03430426433388044
4082.0000000000186,0.08944419652515347,0.876704254049734,0.03385154942511258
4083.0000000000196,0.09234988009653984,0.8742365048592317,0.03341361504422849
4084.000000000019,0.09547662794670816,0.8715309196882993,0.03299245236499253
4085.000000000019,0.09884377371793439,0.8685658421026654,0.03259038417940009
4086.000000000019,0.10247283653337896,0.8653170449904481,0.032210118476172875
4087.00000000002,0.10638779979711936,0.8617573886286252,0.03185481157425546
4088.00000000002,0.11061542893950185,0.8578564284371571,0.031528142623340985
4089.00000000002,0.11518563344398708,0.8535799649166026,0.03123440163941031
4090.000000000021,0.12013187901652184,0.8488895273170822,0.030978593666395937
4091.000000000021,0.12549165620830463,0.8437417816369467,0.030766562154748572
4092.000000000021,0.13130701209044485,0.8380878526769518,0.030605135232603303
4093.0000000000205,0.1376251515663695,0.83187254921251,0.030502299221120605
4094.0000000000214,0.14449911438592444,0.8250334811018283,0.030467404512247276
4095.000000000022,0.1519885325751677,0.8175000576518828,0.03051140977294947
4096.000000000022,0.16016047034404662,0.8091923583228019,0.03064717133315148
4097.000000000023,0.16909034387729635,0.8000198706335427,0.03088978548916088
4098.000000000022,0.17886291072311059,0.7898800970885462,0.031256992188343186
4099.000000000023,0.18957330627532665,0.7786570447826909,0.03176964894198253
4100.000000000022,0.20132808595650917,0.7662196305557651,0.03245228348772569
4101.000000000023,0.2142462031226691,0.7524200647601905,0.033333732117140275
4102.000000000024,0.22845981022386191,0.7370923229839098,0.03444786679222839
4103.000000000024,0.24411470868479,0.7200508845157115,0.03583440679949848
4104.000000000025,0.26137018391577505,0.701090018455993,0.03753979762823201
4105.000000000024,0.28039783674380325,0.6799840453186542,0.03961811793754255
4106.000000000024,0.3013788513302775,0.6564892080964781,0.042131940573244375
4107.000000000024,0.32449891354607346,0.6303480665914727,0.04515301986245385
4108.000000000025,0.3499397103941594,0.6012976917483872,0.048762597857453405
