wavelength,narrow,wide
3000,0.0,0.0
3010,0.0,0.0
3020,0.0,0.0
3030,0.0,0.0
3040,0.0,0.0
3050,0.0,0.0
3060,0.0,0.0
3070,0.0,0.0
3080,0.0,0.0
3090,0.0,0.0
3100,0.0,0.0
3110,0.0,0.0
3120,0.0,0.0
3130,0.0,0.0
3140,0.0,0.0
3150,0.0,0.0
3160,0.0,0.0
3170,0.0,0.0
3180,0.0,0.0
3190,0.0,0.0
3200,0.0,0.0
3210,0.0,0.0
3220,0.0,0.0
3230,0.0,0.0
3240,0.0,0.0
3250,0.0,0.0
3260,0.0,0.0
3270,0.0,0.0
3280,0.0,0.0
3290,0.0,0.0
3300,0.0,0.0
3310,0.0,0.0
3320,0.0,0.0
3330,0.0,0.0
3340,0.0,0.0
3350,0.0,0.0
3360,0.0,0.0
3370,0.0,0.0
3380,0.0,0.0
3390,0.0,0.0
3400,0.0,0.0
3410,0.0,0.0
3420,0.0,0.0
3430,0.0,0.0
3440,0.0,0.0
3450,0.0,0.0
3460,0.0,0.0
3470,0.0,0.0
3480,0.0,0.0
3490,0.0,0.0
3500,0.00529863,0.002899937
3510,0.005953172,0.003316671
3520,0.006776713,0.003870396
3530,0.00758727,0.004412739
3540,0.008483877,0.005041409
3550,0.009334849,0.005638687
3560,0.010389755,0.006402361
3570,0.011494132,0.007224159
3580,0.012297185,0.007860863
3590,0.013566677,0.008846803
3600,0.014398003,0.009519375
3610,0.015577866,0.010460972
3620,0.016805133,0.011477929
3630,0.018811295,0.013143193
3640,0.020098347,0.014263226
3650,0.021987999,0.01587406
3660,0.023385788,0.017137587
3670,0.025305087,0.018832028
3680,0.027621668,0.020975987
3690,0.029640169,0.022810962
3700,0.032072313,0.025087849
3710,0.033912734,0.026884444
3720,0.036531979,0.029386744
3730,0.040315564,0.033010011
3740,0.043494959,0.03605505
3750,0.046122623,0.038671313
3760,0.049789008,0.042178395
3770,0.054136185,0.046349857
3780,0.05828649,0.050365584
3790,0.063741717,0.055605733
3800,0.070671075,0.062518005
3810,0.076460938,0.0681608
3820,0.081866859,0.073475754
3830,0.088000748,0.079451164
3840,0.094576273,0.085939284
3850,0.100473586,0.091745232
3860,0.106863627,0.097975947
3870,0.113092727,0.10419231
3880,0.12005687,0.111136629
3890,0.12607104,0.117162661
3900,0.132961141,0.123934691
3910,0.138475552,0.129564216
3920,0.145053208,0.135991377
3930,0.151323538,0.14236017
3940,0.158075617,0.149196928
3950,0.162600138,0.153642805
3960,0.168618246,0.159775519
3970,0.173922246,0.16512629
3980,0.178752359,0.169947104
3990,0.182999944,0.174299351
4000,0.188474913,0.179882814
4010,0.194013722,0.185609689
4020,0.198427102,0.190071438
4030,0.202489916,0.194145379
4040,0.207112913,0.198886195
4050,0.213561382,0.205396235
4060,0.21690354,0.208541872
4070,0.22196361,0.213800259
4080,0.226222903,0.218148389
4090,0.228479622,0.220299858
4100,0.234543227,0.226363769
4110,0.237331123,0.229466896
4120,0.241692098,0.233802631
4130,0.244302897,0.236469725
4140,0.246425861,0.238498868
4150,0.250205328,0.242389552
4160,0.2533747,0.245800176
4170,0.259575013,0.252035842
4180,0.260387307,0.252587274
4190,0.264629889,0.256934541
4200,0.269374506,0.261680581
4210,0.273719108,0.266094631
4220,0.278558122,0.271019422
4230,0.278942298,0.271252412
4240,0.282180931,0.274708679
4250,0.284848088,0.277230454
4260,0.288216458,0.280658456
4270,0.291298509,0.283804684
4280,0.294168549,0.286838246
4290,0.294271273,0.286819847
4300,0.296076438,0.288667205
4310,0.298903549,0.291548497
4320,0.300369512,0.292921848
4330,0.301884636,0.294307865
4340,0.303988884,0.296349978
4350,0.304730155,0.297005433
4360,0.308108266,0.300556348
4370,0.308900713,0.301259547
4380,0.31264257,0.305082027
4390,0.31803997,0.310868074
4400,0.316309242,0.308866644
4410,0.318970005,0.311477396
4420,0.318626954,0.311031878
4430,0.319982068,0.312442186
4440,0.320845505,0.313253784
4450,0.321649847,0.314172211
4460,0.321371517,0.31386868
4470,0.323679222,0.315870258
4480,0.325191539,0.317591484
4490,0.327790946,0.320140215
4500,0.329406409,0.321722491
4510,0.330880729,0.32323445
4520,0.331070865,0.323294347
4530,0.333647057,0.326074062
4540,0.334097993,0.32665172
4550,0.33568499,0.327878892
4560,0.336125698,0.328407809
4570,0.336408577,0.328479071
4580,0.340297426,0.332445867
4590,0.342113329,0.334111149
4600,0.342747293,0.33468067
4610,0.345868827,0.337851714
4620,0.344823526,0.336640766
4630,0.346154275,0.338199274
4640,0.348918707,0.340817367
4650,0.349601725,0.341508491
4660,0.351825773,0.343636976
4670,0.352044038,0.343569424
4680,0.354814333,0.346438733
4690,0.354358722,0.345819839
4700,0.357604431,0.349124284
4710,0.358634187,0.349978994
4720,0.35996767,0.351242147
4730,0.361884046,0.352943921
4740,0.364285235,0.355307226
4750,0.367054888,0.358026338
4760,0.36799401,0.358782094
4770,0.367691587,0.358444009
4780,0.370552195,0.361163565
4790,0.371219085,0.36223277
4800,0.372440796,0.363301838
4810,0.37227644,0.363018602
4820,0.372897594,0.363544356
4830,0.37229086,0.362834897
4840,0.373225542,0.363788411
4850,0.375713724,0.366146342
4860,0.375324439,0.365814264
4870,0.376069772,0.36632026
4880,0.373800547,0.363831704
4890,0.373939709,0.363636428
4900,0.375221255,0.364803846
4910,0.378647413,0.368692451
4920,0.380499816,0.37059689
4930,0.382899669,0.373050741
4940,0.38511061,0.375286453
4950,0.38519848,0.375054173
4960,0.38392742,0.373627639
4970,0.385954652,0.37553794
4980,0.388295459,0.377822043
4990,0.388412817,0.377499147
5000,0.3899514,0.379049028
5010,0.391740419,0.380794085
5020,0.389847639,0.37871134
5030,0.389533576,0.378219413
5040,0.391479263,0.38017909
5050,0.390246362,0.37858494
5060,0.391441824,0.379690327
5070,0.391790225,0.379976611
5080,0.391327367,0.379424981
5090,0.393112839,0.381072548
5100,0.392492943,0.380273268
5110,0.393721486,0.381319556
5120,0.393289555,0.380651775
5130,0.395434027,0.382703669
5140,0.396357991,0.38355279
5150,0.396798115,0.383990195
5160,0.398877371,0.385910845
5170,0.398581115,0.385359655
5180,0.399393103,0.38593045
5190,0.399645649,0.386019519
5200,0.399432872,0.385850058
5210,0.399199566,0.385555422
5220,0.399096465,0.385187945
5230,0.400502314,0.386580488
5240,0.401196441,0.387105992
5250,0.40151371,0.387141426
5260,0.400734385,0.385952065
5270,0.400826136,0.385887625
5280,0.404542266,0.389582654
5290,0.40725968,0.392247246
5300,0.408517623,0.393182699
5310,0.40856777,0.393144014
5320,0.407906605,0.392112408
5330,0.410477754,0.394314903
5340,0.41027628,0.393841064
5350,0.412659567,0.396308987
5360,0.411845845,0.39519182
5370,0.409394609,0.392400258
5380,0.40853258,0.391645826
5390,0.407704342,0.390510741
5400,0.408917618,0.391602996
5410,0.407801005,0.390512001
5420,0.408418443,0.390843993
5430,0.406609978,0.388847432
5440,0.40734977,0.389332171
5450,0.408379311,0.390164539
5460,0.409217052,0.39086986
5470,0.40945776,0.390780774
5480,0.411158428,0.39232206
5490,0.410946396,0.391934242
5500,0.41162727,0.392247108
5510,0.412726949,0.393113167
5520,0.412019977,0.392221355
5530,0.412546274,0.392613821
5540,0.413293651,0.393221113
5550,0.413125155,0.392837958
5560,0.412652624,0.392159566
5570,0.411764342,0.39111915
5580,0.41158531,0.390750285
5590,0.412061116,0.391056243
5600,0.412913197,0.391798279
5610,0.410980632,0.38968586
5620,0.412604543,0.391069242
5630,0.414800616,0.393098553
5640,0.412904486,0.390819748
5650,0.415568665,0.393129006
5660,0.417328174,0.394841444
5670,0.417267791,0.39444301
5680,0.41778957,0.394714241
5690,0.420651473,0.397388605
5700,0.418573224,0.395213591
5710,0.418855135,0.395376292
5720,0.419576626,0.395999774
5730,0.417776907,0.394098155
5740,0.416797937,0.392823322
5750,0.414971587,0.390751623
5760,0.415317374,0.391125398
5770,0.414502698,0.390113656
5780,0.413927992,0.389435787
5790,0.415338481,0.390765025
5800,0.413963961,0.389207802
5810,0.41499707,0.390099426
5820,0.415042167,0.389983545
5830,0.414254356,0.3891061
5840,0.414118445,0.388832273
5850,0.413825903,0.388256699
5860,0.415207955,0.389585355
5870,0.416657672,0.391018148
5880,0.417761379,0.391840525
5890,0.418378784,0.392257271
5900,0.418303112,0.392033818
5910,0.418269019,0.391969214
5920,0.419506313,0.393069624
5930,0.419012112,0.392623116
5940,0.421429628,0.39493247
5950,0.423628936,0.396942057
5960,0.422992317,0.396200724
5970,0.422849826,0.395972141
5980,0.424906667,0.39795308
5990,0.426308621,0.399353289
6000,0.425137537,0.397972524
6010,0.424987499,0.397825881
6020,0.425557259,0.398491289
6030,0.425233729,0.398247568
6040,0.426352547,0.399136052
6050,0.424867651,0.397610102
6060,0.42688325,0.399634125
6070,0.425512439,0.398351533
6080,0.426173367,0.399096716
6090,0.42888876,0.401666957
6100,0.428950052,0.40158481
6110,0.429277347,0.402016432
6120,0.429650592,0.402216713
6130,0.430742499,0.403353384
6140,0.432600853,0.405310533
6150,0.43277048,0.405524093
6160,0.432206638,0.404838002
6170,0.433623005,0.406297013
6180,0.433075618,0.405911831
6190,0.435016969,0.407896371
6200,0.436661165,0.409632578
6210,0.435917734,0.409070646
6220,0.438077822,0.411127958
6230,0.436188123,0.409093606
6240,0.43827806,0.411293002
6250,0.439298578,0.412295916
6260,0.43926424,0.412512732
6270,0.44024621,0.413411939
6280,0.441071046,0.4142243
6290,0.443956409,0.417061062
6300,0.444035002,0.417233998
6310,0.445163887,0.418439179
6320,0.446098457,0.419295526
6330,0.446974202,0.420409033
6340,0.447757573,0.421287864
6350,0.447672428,0.421218461
6360,0.448802023,0.422515786
6370,0.449469069,0.422852668
6380,0.449848715,0.423433741
6390,0.452788258,0.426511593
6400,0.456350063,0.430419865
6410,0.45594344,0.430009983
6420,0.454518195,0.428664922
6430,0.454639923,0.428853851
6440,0.453665722,0.427917042
6450,0.45492013,0.429437085
6460,0.454604289,0.429352272
6470,0.458813855,0.433787707
6480,0.457808055,0.432575329
6490,0.460637435,0.435785251
6500,0.462763965,0.437949506
6510,0.460198144,0.435308653
6520,0.459082727,0.434412922
6530,0.459764614,0.435077559
6540,0.461764852,0.437499322
6550,0.464785997,0.440617455
6560,0.461602644,0.437526405
6570,0.464456614,0.440295052
6580,0.463531279,0.439464376
6590,0.46667157,0.442480128
6600,0.467005334,0.443348943
6610,0.471106989,0.447436205
6620,0.472736143,0.449002382
6630,0.472480695,0.449308362
6640,0.470832227,0.447114086
6650,0.473886837,0.450657113
6660,0.472642636,0.44919642
6670,0.478207078,0.45527137
6680,0.475626664,0.452671003
6690,0.474891743,0.451571266
6700,0.476097756,0.453207156
6710,0.47543207,0.452718769
6720,0.479513604,0.457364452
6730,0.47594156,0.453128609
6740,0.480093735,0.457461619
6750,0.482589108,0.460371828
6760,0.482007353,0.459498333
6770,0.482803553,0.460702146
6780,0.486056931,0.464291264
6790,0.481921458,0.459754666
6800,0.480737586,0.459131001
6810,0.478980193,0.457717253
6820,0.482663874,0.461753252
6830,0.480402898,0.458807543
6840,0.482241939,0.461102413
6850,0.486336927,0.465200753
6860,0.487779412,0.466753508
6870,0.493144763,0.472206127
6880,0.49313081,0.472016065
6890,0.492401335,0.471248879
6900,0.495612461,0.474603987
6910,0.498611137,0.477988582
6920,0.495846649,0.474778979
6930,0.496970732,0.476227287
6940,0.498685462,0.47846548
6950,0.496870059,0.476575294
6960,0.496000978,0.475696828
6970,0.49740369,0.477261502
6980,0.498654906,0.478722481
6990,0.500320083,0.480803514
7000,0.496637235,0.476646135
7010,0.498347122,0.47874352
7020,0.49957332,0.480285361
7030,0.499708286,0.480521219
7040,0.493975491,0.474011273
7050,0.498485883,0.479517676
7060,0.496369558,0.477318533
7070,0.499255926,0.480624826
7080,0.500858211,0.482278759
7090,0.500876511,0.482068508
7100,0.500322724,0.481216553
7110,0.506029053,0.487739127
7120,0.503184963,0.484465558
7130,0.50770033,0.489883314
7140,0.503474109,0.485086957
7150,0.503897073,0.485713453
7160,0.503184075,0.484817542
7170,0.506941806,0.489023113
7180,0.505282538,0.48690123
7190,0.50479208,0.486448505
7200,0.502150851,0.483537827
7210,0.503791794,0.485583453
7220,0.509041789,0.491985147
7230,0.504911861,0.487219248
7240,0.505703868,0.488281657
7250,0.501000122,0.482910516
7260,0.503537522,0.486206599
7270,0.504788611,0.487814387
7280,0.506291622,0.489671606
7290,0.503164236,0.485955218
7300,0.506293046,0.489549937
7310,0.50773486,0.491127878
7320,0.511707032,0.495837912
7330,0.506805105,0.490068644
7340,0.508767816,0.492514837
7350,0.50566541,0.488993556
7360,0.505449542,0.488885334
7370,0.505325795,0.488749908
7380,0.508799921,0.492694368
7390,0.509551292,0.493493761
7400,0.509492675,0.493435257
7410,0.50898347,0.49298663
7420,0.508814616,0.493119104
7430,0.508067902,0.492463089
7440,0.50965563,0.494447602
7450,0.507337049,0.491757741
7460,0.507762718,0.492431904
7470,0.50706153,0.49163204
7480,0.505895896,0.490289024
7490,0.506534105,0.491034482
7500,0.511610958,0.496994731
7510,0.507463916,0.492029638
7520,0.50877391,0.493606866
7530,0.510230556,0.495274911
7540,0.507780933,0.492310633
7550,0.508813559,0.493474818
7560,0.508903404,0.493695337
7570,0.512454004,0.498143343
7580,0.508117328,0.493203221
7590,0.504795227,0.489258619
7600,0.508228604,0.49309878
7610,0.509853512,0.494707889
7620,0.515612533,0.501347447
7630,0.518009129,0.504203747
7640,0.509680298,0.494427678
7650,0.510976561,0.496123718
7660,0.514242822,0.500009008
7670,0.511036494,0.49632653
7680,0.512048108,0.497525957
7690,0.51543644,0.501554837
7700,0.510868311,0.496337703
7710,0.513326952,0.499521828
7720,0.51393848,0.500469141
7730,0.509312259,0.495057628
7740,0.517435531,0.504867717
7750,0.506137594,0.491557719
7760,0.511537172,0.498082772
7770,0.507875351,0.493601303
7780,0.505848889,0.490987569
7790,0.509955275,0.495651075
7800,0.513082762,0.499308662
7810,0.514083502,0.500661195
7820,0.507531517,0.493232909
7830,0.509435809,0.495702415
7840,0.507330138,0.493179372
7850,0.509048268,0.495100118
7860,0.515399598,0.502513964
7870,0.5107011,0.496780261
7880,0.511586354,0.497845169
7890,0.513800345,0.500543258
7900,0.509122496,0.495016553
7910,0.504964359,0.490009695
7920,0.515167641,0.501952394
7930,0.517750557,0.504843303
7940,0.515223839,0.501672432
7950,0.513870583,0.49993754
7960,0.515828601,0.502167066
7970,0.522685332,0.51031415
7980,0.516949292,0.503506209
7990,0.51798786,0.504807594
8000,0.52285954,0.510671025
8010,0.52233958,0.510077209
8020,0.520703083,0.508213994
8030,0.517513108,0.504415469
8040,0.512069854,0.497891834
8050,0.519805871,0.507146402
8060,0.511465128,0.497392335
8070,0.515982423,0.502914354
8080,0.510287011,0.496295065
8090,0.518969658,0.506666443
8100,0.52228392,0.510524398
8110,0.51977198,0.507322159
8120,0.517033167,0.503983131
8130,0.522063066,0.510011916
8140,0.517170591,0.504334882
